InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV012955,PROD5377,Calendar,4,2023-01-06,148.35,2144,France
INV012955,PROD2354,Phone Case,2,2023-01-06,39.16,2144,France
INV012956,PROD8790,Pen Set,3,2023-09-23,110.41,6628,USA
INV012956,PROD1962,Notebook,3,2023-09-23,183.51,6628,USA
INV012957,PROD4418,Webcam,3,2023-12-03,47.91,3674,USA
INV012957,PROD7852,Coffee Mug,2,2023-12-03,102.91,3674,USA
INV012957,PROD6663,Stapler,4,2023-12-03,194.28,3674,USA
INV012957,PROD5377,Calendar,2,2023-12-03,190.45,3674,USA
INV012957,PROD8790,Pen Set,2,2023-12-03,11.66,3674,USA
INV012958,PROD9673,Smartphone,1,2023-08-12,193.98,4033,USA
INV012959,PROD7852,Coffee Mug,3,2023-12-15,191.51,6067,USA
INV012959,PROD1962,Notebook,4,2023-12-15,100.81,6067,USA
INV012960,PROD3746,Keyboard,4,2023-06-13,193.34,5620,USA
INV012960,PROD1690,Monitor,2,2023-06-13,64.6,5620,USA
INV012960,PROD1962,Notebook,4,2023-06-13,197.77,5620,USA
INV012960,PROD6663,Stapler,1,2023-06-13,47.15,5620,USA
INV012961,PROD1615,Laptop,2,2024-02-20,163.35,6686,Canada
INV012961,PROD7852,Coffee Mug,2,2024-02-20,50.85,6686,Canada
INV012961,PROD9731,USB Drive,2,2024-02-20,138.22,6686,Canada
INV012962,PROD1690,Monitor,4,2023-02-28,95.11,9144,USA
INV012962,PROD4418,Webcam,3,2023-02-28,79.59,9144,USA
INV012963,PROD9673,Smartphone,3,2023-04-16,127.97,6965,USA
INV012963,PROD9858,Screen Protector,3,2023-04-16,37.05,6965,USA
INV012963,PROD3803,Charger,3,2023-04-16,76.06,6965,USA
INV012963,PROD2354,Phone Case,1,2023-04-16,126.61,6965,USA
INV012964,PROD7852,Coffee Mug,3,2023-10-07,134.74,8644,Germany
INV012964,PROD0552,Desk Organizer,1,2023-10-07,85.89,8644,Germany
INV012964,PROD9858,Screen Protector,4,2023-10-07,7.17,8644,Germany
INV012964,PROD7933,Bluetooth Speaker,4,2023-10-07,34.78,8644,Germany
INV012964,PROD1962,Notebook,3,2023-10-07,62.13,8644,Germany
INV012965,PROD3803,Charger,4,2023-10-27,167.64,3122,USA
INV012966,PROD1496,Gaming Chair,2,2023-05-02,178.44,1735,USA
INV012966,PROD1690,Monitor,4,2023-05-02,44.51,1735,USA
INV012966,PROD4418,Webcam,3,2023-05-02,84.51,1735,USA
INV012967,PROD7124,Desk Lamp,3,2023-03-04,31.55,5188,France
INV012967,PROD0552,Desk Organizer,3,2023-03-04,91.0,5188,France
INV012967,PROD1496,Gaming Chair,2,2023-03-04,130.18,5188,France
INV012968,PROD9731,USB Drive,2,2023-02-27,61.19,9331,USA
INV012968,PROD7852,Coffee Mug,3,2023-02-27,81.54,9331,USA
INV012968,PROD9673,Smartphone,2,2023-02-27,76.43,9331,USA
INV012968,PROD4970,Tablet Cover,4,2023-02-27,142.67,9331,USA
INV012968,PROD1690,Monitor,2,2023-02-27,198.52,9331,USA
INV012969,PROD6663,Stapler,4,2023-02-21,179.65,4134,USA
INV012969,PROD4129,Power Bank,1,2023-02-21,158.99,4134,USA
INV012969,PROD1690,Monitor,4,2023-02-21,168.67,4134,USA
INV012970,PROD0672,Stylus Pen,1,2023-04-05,24.57,4501,USA
INV012970,PROD1690,Monitor,1,2023-04-05,105.99,4501,USA
INV012970,PROD7852,Coffee Mug,1,2023-04-05,95.08,4501,USA
INV012971,PROD3803,Charger,3,2023-01-29,89.08,5798,USA
INV012971,PROD2354,Phone Case,1,2023-01-29,131.63,5798,USA
INV012972,PROD0552,Desk Organizer,2,2023-02-13,39.66,3993,UK
INV012972,PROD3803,Charger,3,2023-02-13,105.33,3993,UK
INV012972,PROD6553,Water Bottle,2,2023-02-13,88.37,3993,UK
INV012973,PROD5377,Calendar,4,2023-09-29,171.69,6713,UK
INV012974,PROD5865,Mouse,2,2024-01-13,147.57,2026,Germany
INV012974,PROD3746,Keyboard,1,2024-01-13,185.72,2026,Germany
INV012974,PROD4129,Power Bank,2,2024-01-13,65.28,2026,Germany
INV012975,PROD7852,Coffee Mug,1,2023-02-04,168.09,2296,UK
INV012975,PROD6553,Water Bottle,4,2023-02-04,77.49,2296,UK
INV012976,PROD3803,Charger,1,2023-01-15,144.75,6108,UK
INV012976,PROD0672,Stylus Pen,3,2023-01-15,41.31,6108,UK
INV012976,PROD8790,Pen Set,1,2023-01-15,27.04,6108,UK
INV012976,PROD5377,Calendar,2,2023-01-15,31.83,6108,UK
INV012976,PROD1496,Gaming Chair,1,2023-01-15,38.75,6108,UK
INV012977,PROD7124,Desk Lamp,4,2023-04-20,87.26,7364,UK
INV012978,PROD9673,Smartphone,2,2023-06-07,116.53,3310,USA
INV012978,PROD6553,Water Bottle,1,2023-06-07,155.0,3310,USA
INV012978,PROD4970,Tablet Cover,1,2023-06-07,89.99,3310,USA
INV012978,PROD3803,Charger,4,2023-06-07,151.38,3310,USA
INV012979,PROD4970,Tablet Cover,1,2023-05-08,123.37,4097,Germany
INV012980,PROD9731,USB Drive,3,2023-12-28,71.61,6068,UK
INV012980,PROD3746,Keyboard,4,2023-12-28,91.66,6068,UK
INV012981,PROD0523,Paper Clips,1,2023-03-20,170.99,2896,Germany
INV012981,PROD9858,Screen Protector,3,2023-03-20,19.96,2896,Germany
INV012982,PROD1496,Gaming Chair,2,2023-07-11,89.05,9309,UK
INV012983,PROD7933,Bluetooth Speaker,2,2023-10-28,170.95,5996,USA
INV012983,PROD4418,Webcam,2,2023-10-28,154.69,5996,USA
INV012983,PROD1615,Laptop,4,2023-10-28,87.25,5996,USA
INV012984,PROD1496,Gaming Chair,3,2023-04-30,105.05,4856,Germany
INV012985,PROD7852,Coffee Mug,1,2023-01-31,168.86,2141,USA
INV012985,PROD6553,Water Bottle,4,2023-01-31,162.72,2141,USA
INV012986,PROD0672,Stylus Pen,2,2023-10-20,194.6,7766,USA
INV012986,PROD7852,Coffee Mug,2,2023-10-20,186.74,7766,USA
INV012986,PROD1496,Gaming Chair,2,2023-10-20,104.84,7766,USA
INV012986,PROD3746,Keyboard,2,2023-10-20,170.95,7766,USA
INV012986,PROD1690,Monitor,4,2023-10-20,91.14,7766,USA
INV012987,PROD7703,Headphones,1,2023-09-28,195.48,6992,USA
INV012987,PROD2984,Tablet,4,2023-09-28,105.09,6992,USA
INV012988,PROD2984,Tablet,1,2023-01-19,51.96,4406,Canada
INV012989,PROD0552,Desk Organizer,1,2023-05-15,95.34,9132,Germany
INV012989,PROD1962,Notebook,1,2023-05-15,130.17,9132,Germany
INV012989,PROD1690,Monitor,4,2023-05-15,184.84,9132,Germany
INV012989,PROD5377,Calendar,2,2023-05-15,64.27,9132,Germany
INV012990,PROD4418,Webcam,1,2023-03-21,44.13,6298,USA
INV012990,PROD3746,Keyboard,3,2023-03-21,174.61,6298,USA
INV012991,PROD7933,Bluetooth Speaker,1,2023-08-16,84.43,5480,UK
INV012991,PROD9731,USB Drive,2,2023-08-16,174.77,5480,UK
INV012991,PROD4129,Power Bank,4,2023-08-16,62.99,5480,UK
INV012991,PROD8790,Pen Set,3,2023-08-16,73.75,5480,UK
INV012991,PROD2984,Tablet,3,2023-08-16,155.37,5480,UK
INV012992,PROD1690,Monitor,4,2023-11-11,169.64,3369,Germany
INV012992,PROD9673,Smartphone,2,2023-11-11,94.84,3369,Germany
INV012992,PROD4970,Tablet Cover,2,2023-11-11,39.16,3369,Germany
INV012993,PROD5377,Calendar,1,2024-01-04,12.78,1181,UK
INV012994,PROD9858,Screen Protector,3,2023-07-09,54.04,1989,Germany
INV012994,PROD2354,Phone Case,1,2023-07-09,164.02,1989,Germany
INV012994,PROD6663,Stapler,4,2023-07-09,96.72,1989,Germany
INV012994,PROD0552,Desk Organizer,2,2023-07-09,58.18,1989,Germany
INV012995,PROD0552,Desk Organizer,2,2023-04-25,170.77,4580,USA
INV012995,PROD7124,Desk Lamp,2,2023-04-25,187.25,4580,USA
INV012996,PROD6663,Stapler,3,2023-03-30,110.86,7665,Canada
INV012996,PROD0523,Paper Clips,1,2023-03-30,136.51,7665,Canada
INV012996,PROD7124,Desk Lamp,1,2023-03-30,179.33,7665,Canada
INV012997,PROD2984,Tablet,3,2023-02-28,177.49,7879,UK
INV012997,PROD7933,Bluetooth Speaker,1,2023-02-28,49.3,7879,UK
INV012997,PROD9858,Screen Protector,3,2023-02-28,58.22,7879,UK
INV012998,PROD1496,Gaming Chair,3,2023-06-24,110.91,1453,UK
INV012999,PROD8790,Pen Set,2,2023-08-10,15.21,5335,Germany
INV012999,PROD2984,Tablet,1,2023-08-10,140.76,5335,Germany
INV013000,PROD9858,Screen Protector,4,2023-11-21,141.68,7746,France
INV013000,PROD7852,Coffee Mug,2,2023-11-21,19.93,7746,France
INV013000,PROD2354,Phone Case,2,2023-11-21,154.43,7746,France
INV013000,PROD7703,Headphones,3,2023-11-21,49.72,7746,France
INV013000,PROD6663,Stapler,2,2023-11-21,59.01,7746,France
INV013001,PROD7852,Coffee Mug,4,2024-01-04,70.48,5808,UK
INV013001,PROD6553,Water Bottle,2,2024-01-04,10.33,5808,UK
INV013002,PROD2354,Phone Case,4,2023-08-28,148.98,7971,USA
INV013002,PROD9858,Screen Protector,2,2023-08-28,69.74,7971,USA
INV013002,PROD9673,Smartphone,4,2023-08-28,6.5,7971,USA
INV013002,PROD7124,Desk Lamp,2,2023-08-28,25.73,7971,USA
INV013002,PROD7703,Headphones,3,2023-08-28,81.09,7971,USA
INV013003,PROD1615,Laptop,2,2023-02-05,50.79,3728,UK
INV013003,PROD1690,Monitor,2,2023-02-05,15.06,3728,UK
INV013003,PROD5377,Calendar,2,2023-02-05,196.71,3728,UK
INV013004,PROD5865,Mouse,2,2023-12-31,22.48,9725,Canada
INV013004,PROD3746,Keyboard,1,2023-12-31,5.44,9725,Canada
INV013004,PROD9858,Screen Protector,2,2023-12-31,77.45,9725,Canada
INV013004,PROD1496,Gaming Chair,3,2023-12-31,134.55,9725,Canada
INV013004,PROD1615,Laptop,3,2023-12-31,114.66,9725,Canada
INV013005,PROD3803,Charger,2,2023-01-24,70.72,7197,Germany
INV013005,PROD9858,Screen Protector,4,2023-01-24,172.06,7197,Germany
INV013005,PROD2354,Phone Case,3,2023-01-24,49.82,7197,Germany
INV013006,PROD9858,Screen Protector,2,2023-12-12,61.55,3859,UK
INV013006,PROD3803,Charger,4,2023-12-12,121.01,3859,UK
INV013006,PROD9673,Smartphone,1,2023-12-12,122.71,3859,UK
INV013007,PROD6663,Stapler,2,2024-01-14,123.45,4354,UK
INV013007,PROD3746,Keyboard,4,2024-01-14,146.55,4354,UK
INV013007,PROD1496,Gaming Chair,2,2024-01-14,98.23,4354,UK
INV013007,PROD7852,Coffee Mug,4,2024-01-14,179.05,4354,UK
INV013007,PROD9858,Screen Protector,4,2024-01-14,144.39,4354,UK
INV013008,PROD7124,Desk Lamp,3,2023-12-10,27.51,5696,UK
INV013008,PROD1496,Gaming Chair,1,2023-12-10,112.07,5696,UK
INV013008,PROD0552,Desk Organizer,4,2023-12-10,140.25,5696,UK
INV013009,PROD1496,Gaming Chair,4,2024-01-15,93.97,3628,UK
INV013009,PROD9858,Screen Protector,4,2024-01-15,175.33,3628,UK
INV013009,PROD7852,Coffee Mug,3,2024-01-15,9.45,3628,UK
INV013009,PROD2354,Phone Case,2,2024-01-15,8.7,3628,UK
INV013010,PROD8790,Pen Set,3,2023-03-22,152.43,3854,UK
INV013010,PROD1962,Notebook,1,2023-03-22,169.69,3854,UK
INV013011,PROD6663,Stapler,2,2023-07-25,38.16,4480,France
INV013011,PROD5865,Mouse,3,2023-07-25,172.87,4480,France
INV013012,PROD4970,Tablet Cover,3,2023-11-29,191.91,2251,Germany
INV013012,PROD1690,Monitor,3,2023-11-29,182.69,2251,Germany
INV013012,PROD2984,Tablet,3,2023-11-29,40.32,2251,Germany
INV013012,PROD0672,Stylus Pen,4,2023-11-29,90.82,2251,Germany
INV013013,PROD4129,Power Bank,1,2023-04-19,79.24,4070,France
INV013013,PROD2984,Tablet,3,2023-04-19,85.14,4070,France
INV013013,PROD0672,Stylus Pen,2,2023-04-19,123.25,4070,France
INV013013,PROD5865,Mouse,3,2023-04-19,90.75,4070,France
INV013013,PROD4418,Webcam,1,2023-04-19,127.42,4070,France
INV013014,PROD6553,Water Bottle,3,2023-09-06,55.58,8326,USA
INV013014,PROD1496,Gaming Chair,4,2023-09-06,30.0,8326,USA
INV013014,PROD6663,Stapler,1,2023-09-06,54.51,8326,USA
INV013014,PROD3803,Charger,1,2023-09-06,172.45,8326,USA
INV013014,PROD0552,Desk Organizer,1,2023-09-06,17.54,8326,USA
INV013015,PROD3803,Charger,1,2023-06-23,102.98,9950,USA
INV013015,PROD2354,Phone Case,4,2023-06-23,150.02,9950,USA
INV013016,PROD9858,Screen Protector,4,2023-07-10,121.58,7260,UK
INV013016,PROD3803,Charger,1,2023-07-10,146.91,7260,UK
INV013017,PROD2984,Tablet,4,2023-12-28,116.53,6758,UK
INV013018,PROD7852,Coffee Mug,1,2023-08-28,42.37,4405,UK
INV013019,PROD8790,Pen Set,3,2023-08-14,181.42,4722,USA
INV013020,PROD7703,Headphones,2,2024-02-11,55.97,2619,USA
INV013021,PROD7703,Headphones,4,2023-03-30,15.55,7175,USA
INV013022,PROD1962,Notebook,2,2023-07-29,163.14,1114,France
INV013022,PROD9858,Screen Protector,2,2023-07-29,158.97,1114,France
INV013022,PROD6553,Water Bottle,1,2023-07-29,133.25,1114,France
INV013022,PROD4418,Webcam,4,2023-07-29,186.49,1114,France
INV013022,PROD7852,Coffee Mug,2,2023-07-29,86.63,1114,France
INV013023,PROD5865,Mouse,2,2023-09-09,109.83,7844,Canada
INV013023,PROD3746,Keyboard,3,2023-09-09,157.97,7844,Canada
INV013024,PROD6553,Water Bottle,2,2024-02-16,27.88,5801,France
INV013025,PROD8790,Pen Set,3,2024-02-27,138.06,9973,UK
INV013026,PROD7124,Desk Lamp,4,2023-10-21,34.47,2500,Germany
INV013026,PROD0552,Desk Organizer,4,2023-10-21,129.28,2500,Germany
INV013026,PROD1496,Gaming Chair,2,2023-10-21,152.36,2500,Germany
INV013027,PROD3746,Keyboard,3,2024-01-06,24.77,4656,France
INV013028,PROD1615,Laptop,1,2023-01-30,88.76,4047,UK
INV013029,PROD7933,Bluetooth Speaker,1,2023-06-19,25.32,9471,USA
INV013030,PROD0672,Stylus Pen,2,2023-03-19,191.05,4672,UK
INV013031,PROD1962,Notebook,4,2023-11-19,129.31,8775,USA
INV013031,PROD1615,Laptop,3,2023-11-19,47.76,8775,USA
INV013031,PROD6663,Stapler,2,2023-11-19,142.91,8775,USA
INV013032,PROD7124,Desk Lamp,3,2023-11-24,99.79,9676,UK
INV013033,PROD4129,Power Bank,2,2023-04-27,45.6,3842,UK
INV013033,PROD2984,Tablet,2,2023-04-27,147.84,3842,UK
INV013033,PROD1690,Monitor,1,2023-04-27,102.19,3842,UK
INV013033,PROD4970,Tablet Cover,1,2023-04-27,30.47,3842,UK
INV013033,PROD7933,Bluetooth Speaker,2,2023-04-27,171.81,3842,UK
INV013034,PROD7933,Bluetooth Speaker,3,2023-07-19,147.76,6558,France
INV013034,PROD4970,Tablet Cover,1,2023-07-19,20.44,6558,France
INV013034,PROD5865,Mouse,2,2023-07-19,100.8,6558,France
INV013034,PROD1496,Gaming Chair,3,2023-07-19,6.89,6558,France
INV013035,PROD9673,Smartphone,1,2023-11-21,15.28,1633,UK
INV013035,PROD7124,Desk Lamp,3,2023-11-21,27.12,1633,UK
INV013035,PROD3803,Charger,4,2023-11-21,64.85,1633,UK
INV013035,PROD1962,Notebook,4,2023-11-21,74.42,1633,UK
INV013035,PROD3746,Keyboard,4,2023-11-21,64.96,1633,UK
INV013036,PROD0552,Desk Organizer,3,2023-09-10,177.41,8348,Canada
INV013036,PROD3746,Keyboard,3,2023-09-10,20.83,8348,Canada
INV013036,PROD3803,Charger,1,2023-09-10,60.27,8348,Canada
INV013036,PROD1690,Monitor,4,2023-09-10,134.81,8348,Canada
INV013036,PROD4129,Power Bank,3,2023-09-10,189.53,8348,Canada
INV013037,PROD9673,Smartphone,3,2023-05-22,95.57,9923,Germany
INV013037,PROD9858,Screen Protector,2,2023-05-22,13.96,9923,Germany
INV013038,PROD4129,Power Bank,4,2023-12-01,37.81,5073,USA
INV013038,PROD5865,Mouse,3,2023-12-01,5.65,5073,USA
INV013038,PROD0672,Stylus Pen,1,2023-12-01,170.07,5073,USA
INV013038,PROD1496,Gaming Chair,3,2023-12-01,190.24,5073,USA
INV013039,PROD4970,Tablet Cover,3,2023-11-29,90.36,1535,Germany
INV013039,PROD1962,Notebook,4,2023-11-29,186.35,1535,Germany
INV013039,PROD7852,Coffee Mug,4,2023-11-29,146.54,1535,Germany
INV013040,PROD6553,Water Bottle,1,2023-03-13,191.62,1712,Germany
INV013041,PROD1615,Laptop,2,2024-02-28,191.54,4648,Canada
INV013042,PROD4418,Webcam,1,2024-02-15,84.12,6412,USA
INV013042,PROD1690,Monitor,2,2024-02-15,30.3,6412,USA
INV013042,PROD7703,Headphones,2,2024-02-15,197.99,6412,USA
INV013043,PROD2984,Tablet,4,2023-12-09,193.95,2086,Germany
INV013043,PROD1962,Notebook,2,2023-12-09,146.74,2086,Germany
INV013043,PROD4129,Power Bank,4,2023-12-09,103.65,2086,Germany
INV013043,PROD1690,Monitor,3,2023-12-09,182.42,2086,Germany
INV013043,PROD0523,Paper Clips,3,2023-12-09,57.64,2086,Germany
INV013044,PROD7852,Coffee Mug,4,2023-01-06,49.72,2334,Canada
INV013044,PROD6553,Water Bottle,1,2023-01-06,162.32,2334,Canada
INV013045,PROD4129,Power Bank,1,2024-01-28,107.58,1474,Germany
INV013045,PROD9858,Screen Protector,3,2024-01-28,73.15,1474,Germany
INV013046,PROD8790,Pen Set,4,2023-08-21,117.91,2061,Canada
INV013047,PROD9858,Screen Protector,2,2023-12-09,131.17,1303,UK
INV013047,PROD2354,Phone Case,4,2023-12-09,93.12,1303,UK
INV013048,PROD4970,Tablet Cover,4,2023-06-04,82.36,5133,UK
INV013048,PROD9731,USB Drive,2,2023-06-04,156.07,5133,UK
INV013049,PROD7852,Coffee Mug,1,2023-06-27,155.54,9855,USA
INV013049,PROD6553,Water Bottle,3,2023-06-27,189.01,9855,USA
INV013050,PROD3803,Charger,4,2023-07-29,81.11,4186,UK
INV013050,PROD2354,Phone Case,2,2023-07-29,157.14,4186,UK
INV013050,PROD5865,Mouse,4,2023-07-29,37.76,4186,UK
INV013050,PROD1962,Notebook,2,2023-07-29,199.48,4186,UK
INV013051,PROD7852,Coffee Mug,4,2023-02-13,21.8,3153,Germany
INV013051,PROD6553,Water Bottle,2,2023-02-13,156.68,3153,Germany
INV013052,PROD0552,Desk Organizer,3,2023-07-10,74.02,2169,USA
INV013053,PROD0552,Desk Organizer,4,2023-05-20,142.76,7664,USA
INV013053,PROD1496,Gaming Chair,1,2023-05-20,20.75,7664,USA
INV013054,PROD1962,Notebook,3,2023-03-29,168.02,9366,Germany
INV013054,PROD4129,Power Bank,1,2023-03-29,75.2,9366,Germany
INV013054,PROD2354,Phone Case,4,2023-03-29,174.8,9366,Germany
INV013054,PROD3746,Keyboard,4,2023-03-29,192.87,9366,Germany
INV013054,PROD0523,Paper Clips,3,2023-03-29,66.16,9366,Germany
INV013055,PROD8790,Pen Set,3,2023-08-31,193.75,2793,France
INV013055,PROD1962,Notebook,1,2023-08-31,59.46,2793,France
INV013056,PROD9731,USB Drive,4,2023-06-01,59.64,2140,USA
INV013056,PROD7933,Bluetooth Speaker,4,2023-06-01,49.4,2140,USA
INV013056,PROD0523,Paper Clips,2,2023-06-01,51.23,2140,USA
INV013056,PROD3746,Keyboard,1,2023-06-01,166.46,2140,USA
INV013056,PROD7124,Desk Lamp,4,2023-06-01,45.13,2140,USA
INV013057,PROD3803,Charger,3,2023-07-31,94.87,7471,Germany
INV013057,PROD7852,Coffee Mug,3,2023-07-31,8.81,7471,Germany
INV013057,PROD0523,Paper Clips,1,2023-07-31,149.58,7471,Germany
INV013057,PROD4970,Tablet Cover,3,2023-07-31,62.47,7471,Germany
INV013058,PROD7703,Headphones,4,2023-11-05,140.53,8618,USA
INV013058,PROD4418,Webcam,3,2023-11-05,184.37,8618,USA
INV013059,PROD3803,Charger,1,2024-01-12,25.19,2586,USA
INV013060,PROD6553,Water Bottle,2,2023-08-22,97.41,3871,USA
INV013061,PROD8790,Pen Set,1,2023-10-28,21.31,3970,USA
INV013061,PROD1962,Notebook,4,2023-10-28,48.49,3970,USA
INV013062,PROD1615,Laptop,3,2023-08-03,89.29,9803,France
INV013062,PROD7124,Desk Lamp,4,2023-08-03,187.35,9803,France
INV013062,PROD0552,Desk Organizer,3,2023-08-03,129.15,9803,France
INV013063,PROD7852,Coffee Mug,3,2023-12-29,63.75,1048,UK
INV013063,PROD4418,Webcam,4,2023-12-29,46.48,1048,UK
INV013063,PROD1962,Notebook,3,2023-12-29,72.13,1048,UK
INV013063,PROD9858,Screen Protector,1,2023-12-29,137.39,1048,UK
INV013063,PROD9731,USB Drive,2,2023-12-29,19.68,1048,UK
INV013064,PROD1496,Gaming Chair,4,2023-05-01,131.64,6133,USA
INV013064,PROD5377,Calendar,1,2023-05-01,68.92,6133,USA
INV013064,PROD0672,Stylus Pen,2,2023-05-01,144.01,6133,USA
INV013064,PROD2354,Phone Case,1,2023-05-01,134.97,6133,USA
INV013064,PROD7124,Desk Lamp,3,2023-05-01,107.06,6133,USA
INV013065,PROD6553,Water Bottle,4,2023-01-16,161.06,1112,USA
INV013065,PROD0523,Paper Clips,4,2023-01-16,171.82,1112,USA
INV013065,PROD8790,Pen Set,3,2023-01-16,168.88,1112,USA
INV013065,PROD6663,Stapler,4,2023-01-16,85.82,1112,USA
INV013066,PROD4970,Tablet Cover,2,2023-07-15,11.05,2041,Canada
INV013066,PROD1962,Notebook,1,2023-07-15,81.15,2041,Canada
INV013066,PROD5377,Calendar,2,2023-07-15,56.45,2041,Canada
INV013066,PROD7124,Desk Lamp,4,2023-07-15,85.81,2041,Canada
INV013066,PROD5865,Mouse,1,2023-07-15,132.07,2041,Canada
INV013067,PROD7852,Coffee Mug,3,2024-02-23,69.24,9083,Germany
INV013067,PROD9731,USB Drive,2,2024-02-23,118.98,9083,Germany
INV013068,PROD7933,Bluetooth Speaker,4,2023-04-13,192.08,1244,Canada
INV013068,PROD0672,Stylus Pen,4,2023-04-13,105.11,1244,Canada
INV013068,PROD7703,Headphones,4,2023-04-13,194.37,1244,Canada
INV013068,PROD9673,Smartphone,2,2023-04-13,140.67,1244,Canada
INV013068,PROD5377,Calendar,4,2023-04-13,84.33,1244,Canada
INV013069,PROD4418,Webcam,1,2023-10-24,37.41,1073,UK
INV013069,PROD7703,Headphones,2,2023-10-24,85.74,1073,UK
INV013069,PROD1690,Monitor,2,2023-10-24,161.44,1073,UK
INV013070,PROD4129,Power Bank,2,2023-10-02,185.22,1984,UK
INV013070,PROD3746,Keyboard,4,2023-10-02,180.88,1984,UK
INV013070,PROD7124,Desk Lamp,4,2023-10-02,197.98,1984,UK
INV013070,PROD9731,USB Drive,2,2023-10-02,179.6,1984,UK
INV013071,PROD7124,Desk Lamp,2,2023-04-28,15.8,3085,Canada
INV013072,PROD2354,Phone Case,2,2023-08-23,97.91,5690,UK
INV013072,PROD3803,Charger,1,2023-08-23,142.76,5690,UK
INV013073,PROD1690,Monitor,2,2023-04-17,96.95,3373,USA
INV013074,PROD2354,Phone Case,1,2023-12-19,76.63,4921,France
INV013074,PROD1496,Gaming Chair,4,2023-12-19,143.1,4921,France
INV013074,PROD8790,Pen Set,4,2023-12-19,101.93,4921,France
INV013074,PROD9673,Smartphone,4,2023-12-19,152.51,4921,France
INV013075,PROD2984,Tablet,3,2023-06-19,8.97,2054,UK
INV013075,PROD9673,Smartphone,2,2023-06-19,179.81,2054,UK
INV013075,PROD1690,Monitor,3,2023-06-19,144.05,2054,UK
INV013075,PROD7703,Headphones,4,2023-06-19,149.52,2054,UK
INV013075,PROD9731,USB Drive,2,2023-06-19,100.91,2054,UK
INV013076,PROD1615,Laptop,2,2023-09-13,95.49,1017,UK
INV013076,PROD5865,Mouse,1,2023-09-13,153.54,1017,UK
INV013077,PROD0672,Stylus Pen,2,2023-04-23,67.11,3400,USA
INV013077,PROD9858,Screen Protector,3,2023-04-23,64.74,3400,USA
INV013077,PROD6553,Water Bottle,4,2023-04-23,22.42,3400,USA
INV013077,PROD4970,Tablet Cover,3,2023-04-23,122.03,3400,USA
INV013077,PROD7124,Desk Lamp,4,2023-04-23,5.28,3400,USA
INV013078,PROD1615,Laptop,1,2023-05-21,187.27,7813,USA
INV013078,PROD3746,Keyboard,4,2023-05-21,137.89,7813,USA
INV013079,PROD2354,Phone Case,4,2023-04-09,128.34,5288,USA
INV013080,PROD9673,Smartphone,1,2023-12-16,116.12,1522,UK
INV013080,PROD2354,Phone Case,3,2023-12-16,161.07,1522,UK
INV013080,PROD9858,Screen Protector,3,2023-12-16,68.26,1522,UK
INV013080,PROD3803,Charger,4,2023-12-16,87.06,1522,UK
INV013081,PROD7124,Desk Lamp,2,2023-11-15,150.24,6327,USA
INV013082,PROD5865,Mouse,4,2023-10-10,47.66,5127,USA
INV013082,PROD5377,Calendar,3,2023-10-10,41.16,5127,USA
INV013083,PROD9858,Screen Protector,1,2023-03-31,52.12,8696,UK
INV013083,PROD0523,Paper Clips,1,2023-03-31,9.02,8696,UK
INV013083,PROD1615,Laptop,3,2023-03-31,172.68,8696,UK
INV013083,PROD5865,Mouse,3,2023-03-31,137.95,8696,UK
INV013084,PROD3746,Keyboard,2,2023-11-09,150.0,7368,USA
INV013084,PROD4129,Power Bank,1,2023-11-09,24.83,7368,USA
INV013084,PROD8790,Pen Set,4,2023-11-09,40.83,7368,USA
INV013085,PROD2984,Tablet,2,2023-06-12,81.65,1764,USA
INV013085,PROD4970,Tablet Cover,4,2023-06-12,139.6,1764,USA
INV013085,PROD0672,Stylus Pen,2,2023-06-12,6.17,1764,USA
INV013086,PROD7703,Headphones,1,2023-01-31,153.08,5188,USA
INV013086,PROD1690,Monitor,2,2023-01-31,83.94,5188,USA
INV013087,PROD2984,Tablet,4,2023-02-03,160.46,9966,France
INV013088,PROD5377,Calendar,1,2023-01-27,157.11,6333,USA
INV013088,PROD7703,Headphones,4,2023-01-27,160.8,6333,USA
INV013088,PROD9673,Smartphone,3,2023-01-27,67.27,6333,USA
INV013088,PROD1690,Monitor,2,2023-01-27,170.33,6333,USA
INV013089,PROD1962,Notebook,2,2023-09-09,122.68,7048,UK
INV013089,PROD5377,Calendar,1,2023-09-09,75.11,7048,UK
INV013089,PROD7852,Coffee Mug,2,2023-09-09,68.47,7048,UK
INV013089,PROD1690,Monitor,3,2023-09-09,61.67,7048,UK
INV013090,PROD7852,Coffee Mug,2,2023-01-04,84.5,3383,France
INV013090,PROD1496,Gaming Chair,3,2023-01-04,165.14,3383,France
INV013091,PROD1962,Notebook,1,2023-02-22,145.97,3272,USA
INV013091,PROD6663,Stapler,3,2023-02-22,134.52,3272,USA
INV013091,PROD7852,Coffee Mug,4,2023-02-22,92.64,3272,USA
INV013091,PROD2354,Phone Case,3,2023-02-22,34.72,3272,USA
INV013091,PROD9858,Screen Protector,1,2023-02-22,59.53,3272,USA
INV013092,PROD3746,Keyboard,4,2023-02-13,64.28,2882,UK
INV013093,PROD9673,Smartphone,4,2024-01-02,195.41,1466,USA
